EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
853370,NORTHERN QUEENS (ZONE), ,07/19/2019,1700,Heat, , ,0,0,0,0,NY,EST-5, ,142137,Z,176,OKX,0,0,ASOS, , , , , , , , ,07/19/2019,2300, , , , ,"The KLGA ASOS recorded a heat index between 100 and 105 from 1700 to 2300 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",274
853371,NEW YORK (MANHATTAN) (ZONE), ,07/19/2019,1700,Heat, , ,0,0,0,0,NY,EST-5, ,142137,Z,72,OKX,0,0,ASOS, , , , , , , , ,07/19/2019,1900, , , , ,"The KNYC ASOS recorded a heat index between 100 and 105 from 1700 to 1900 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",275
844722,SOUTHERN QUEENS (ZONE), ,07/20/2019,1000,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,140507,Z,178,OKX,0,0,ASOS, , , , , , , , ,07/20/2019,1600, , , , ,"The KJFK ASOS recorded a heat index of 105 to 110 from 1000 to 1600 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",276
852171,NORTHERN QUEENS (ZONE), ,07/20/2019,1200,Heat, , ,0,0,0,0,NY,EST-5, ,140507,Z,176,OKX,0,0,ASOS, , , , , , , , ,07/20/2019,2300, , , , ,"The KLGA ASOS recorded a heat index between 100 and 105 from 1200 to 2300 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",277
852172,NEW YORK (MANHATTAN) (ZONE), ,07/20/2019,1200,Heat, , ,0,0,0,0,NY,EST-5, ,140507,Z,72,OKX,0,0,ASOS, , , , , , , , ,07/20/2019,1700, , , , ,"The KNYC ASOS recorded a heat index between 100 to 105 from 1200 to 1700 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",278
851757,NORTHERN QUEENS (ZONE), ,07/21/2019,1000,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,141883,Z,176,OKX,0,0,ASOS, , , , , , , , ,07/21/2019,1800, , , , ,"The KLGA ASOS recorded a heat index between 105 and 110 at 1000 hours and from 1500 to 1800 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",279
851758,SOUTHERN QUEENS (ZONE), ,07/21/2019,1000,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,141883,Z,178,OKX,0,0,ASOS, , , , , , , , ,07/21/2019,1900, , , , ,"The KJFK ASOS recorded a heat index between 105 and 115 from 1000 to 1900 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",280
851760,NEW YORK (MANHATTAN) (ZONE), ,07/21/2019,1400,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,141883,Z,72,OKX,0,0,ASOS, , , , , , , , ,07/21/2019,1600, , , , ,"The KNYC ASOS recorded a heat index between 105 and 110 from 1400 and 1600 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",281
848598,QUEENS CO.,CORONA,07/22/2019,1809,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141282,C,81,OKX,0,0,Trained Spotter,Heavy Rain, , ,1.03,SSW,1.04,SSW,CORONA,07/22/2019,1945,40.7365,-73.8782,40.7372,-73.8778,"Water was being pumped from a basement near the intersection of Grand Avenue and Queens Boulevard in Elmhurst, Queens.","Flow parallel to a stalled frontal boundary across the region allowed showers and thunderstorms to train across the region during the afternoon and evening hours. These storms developed in an environment with precipitable water values around 2.25 inches and produced widespread 1-2 inch rainfall amounts across the region. The Central Park ASOS reported 1.57 inches of rain in this event, with much of that falling within a 1-2 hour period.",282
848604,QUEENS CO.,WOODHAVEN,07/22/2019,1833,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141282,C,81,OKX,0,0,Social Media,Heavy Rain, , ,2.86,SSE,2.86,SSE,WOODHAVEN,07/22/2019,1945,40.6596,-73.8378,40.6577,-73.8374,"In Howard Beach, 95th Street was closed due to flooding between 159th Avenue and 160th Avenue.","Flow parallel to a stalled frontal boundary across the region allowed showers and thunderstorms to train across the region during the afternoon and evening hours. These storms developed in an environment with precipitable water values around 2.25 inches and produced widespread 1-2 inch rainfall amounts across the region. The Central Park ASOS reported 1.57 inches of rain in this event, with much of that falling within a 1-2 hour period.",283
848605,QUEENS CO.,BAYSIDE,07/22/2019,1845,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141282,C,81,OKX,0,0,Social Media,Heavy Rain, , ,0.8,SSW,0.75,SSW,BAYSIDE,07/22/2019,1945,40.7399,-73.7876,40.7405,-73.7855,"I-495 was closed in both directions due to flooding at 188th Street in Fresh Meadows, Queens. The water was within a few inches of the top of the jersey barrier separating the east and westbound lanes.","Flow parallel to a stalled frontal boundary across the region allowed showers and thunderstorms to train across the region during the afternoon and evening hours. These storms developed in an environment with precipitable water values around 2.25 inches and produced widespread 1-2 inch rainfall amounts across the region. The Central Park ASOS reported 1.57 inches of rain in this event, with much of that falling within a 1-2 hour period.",284
848606,QUEENS CO.,BAYSIDE,07/22/2019,1918,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141282,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,0.57,NNE,0.65,NNE,BAYSIDE,07/22/2019,1945,40.7578,-73.7762,40.7578,-73.7775,"The Clearview Expressway in Bayside was closed northbound at Northern Boulevard due to flooding.","Flow parallel to a stalled frontal boundary across the region allowed showers and thunderstorms to train across the region during the afternoon and evening hours. These storms developed in an environment with precipitable water values around 2.25 inches and produced widespread 1-2 inch rainfall amounts across the region. The Central Park ASOS reported 1.57 inches of rain in this event, with much of that falling within a 1-2 hour period.",285
848626,QUEENS CO.,ROSEDALE,07/23/2019,747,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141290,C,81,OKX,0,0,Social Media,Heavy Rain, , ,0.29,NW,1.22,NW,ROSEDALE,07/23/2019,800,40.6731,-73.7337,40.6736,-73.7353,"All eastbound lanes of the Belt Parkway were closed due to flooding between Merrick Boulevard and the Cross Island Parkway in Laurelton, Queens.","Another wave of low pressure moved along a frontal boundary stalled over the region during the early morning hours of Tuesday, July 23rd. After widespread rainfall totals of 1-2 inches the night before, additional rainfall amounts of around one inch increased the two day rainfall totals to 2-3 inches across much of the area, with the majority of that rain falling within roughly an 18 hour period. This resulted in additional flash flooding, particularly across urban areas. Two day rainfall totals included 2.10 inches in Central Park, 3.52 inches at JFK Airport, and a report of 3.94 inches of rain from a cooperative observer in Syosset.",286
848556,SOUTHERN QUEENS (ZONE), ,07/30/2019,1900,Rip Current, , ,1,1,0,0,NY,EST-5, ,141272,Z,178,OKX,0,0,Newspaper, , , , , , , , ,07/31/2019,0, , , , ,"An 18-year-old man died in Rockaway Beach waters when he went for a swim after dark and no lifeguards were on duty. His body was discovered near a jetty, according to police.||First responders rushed to Beach 61st Street on Tuesday night July 30th after receiving 911 calls for two distressed swimmers shortly before 8 p.m. A 14-year-old was pulled from the water and transported to St. John���s Hospital in stable condition.|Rescuers spent hours searching for the 18 yr old swimmer in the water but were unable to locate him. Members of Engine 265 and Ladder 121 participated in the rescue.","Persistent southwest flow, 3 to 4 ft winds waves, and high astronomical tides resulted in moderate rip current activity on July 30th.",287
844364,RICHMOND CO.,CASTLETON CORNERS,07/31/2019,1320,Thunderstorm Wind,61.00, ,0,0,15000,0,NY,EST-5,EG,140447,C,85,OKX,0,0,Park/Forest Service, , , ,0.41,NNW,0.41,NNW,CASTLETON CORNERS,07/31/2019,1320,40.6255,-74.1327,40.6255,-74.1327,"Trees down on Avon Lane and Ordell Avenue with tree on Ordell Avenue on a house.","A cold front triggered severe thunderstorms that impacted Southeastern New York.",288
848631,RICHMOND CO.,PORT RICHMOND,07/31/2019,1515,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141296,C,85,OKX,0,0,Social Media,Heavy Rain, , ,0.6,NW,0.62,NW,PORT RICHMOND,07/31/2019,1556,40.6366,-74.1575,40.6366,-74.1583,"A video shows a flooded MTA bus with water up to the floorboards of other vehicles near the intersection of Richmond Terrace and Union Avenue in Mariners Harbor, Staten Island.","Showers and thunderstorms developed during the afternoon as precipitable water values rose above 1.50 inches, resulting in isolated flash flooding on Staten Island.",289
848634,RICHMOND CO.,ELM PARK,07/31/2019,1526,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141296,C,85,OKX,0,0,Public,Heavy Rain, , ,0.69,S,1.1,SSE,WILLOWBROOK,07/31/2019,1556,40.6201,-74.1686,40.5951,-74.1683,"Street flooding with water up to car floorboards was reported in the Bulls Head section of Staten Island.","Showers and thunderstorms developed during the afternoon as precipitable water values rose above 1.50 inches, resulting in isolated flash flooding on Staten Island.",290
844903,KINGS CO.,BROOKLYN,08/07/2019,1620,Lightning, , ,0,0,10000,0,NY,EST-5, ,140553,C,47,OKX,0,0,Broadcast Media, , , ,2.06,S,2.06,S,BROOKLYN,08/07/2019,1620,40.6204,-73.926,40.6204,-73.926,"Fire in the attic of a two-story house after being struck by lightning on East 51st Street.","A cold front and an upper level disturbance triggered strong to severe thunderstorms across Southeastern New York.",291
844816,KINGS CO.,BROOKLYN,08/07/2019,1622,Thunderstorm Wind,61.00, ,0,0,4000,0,NY,EST-5,EG,140553,C,47,OKX,0,0,Fire Department/Rescue, , , ,1.48,NNW,1.48,NNW,BROOKLYN,08/07/2019,1622,40.67,-73.94,40.67,-73.94,"A large tree reported down.","A cold front and an upper level disturbance triggered strong to severe thunderstorms across Southeastern New York.",292
855255,RICHMOND CO.,OAKWOOD HGTS,08/07/2019,1640,Flash Flood, , ,0,0,0,0,NY,EST-5, ,142488,C,85,OKX,0,0,Fire Department/Rescue,Heavy Rain, , ,1.33,SSW,1.32,SSW,OAKWOOD HGTS,08/07/2019,1710,40.553,-74.1417,40.5538,-74.1403,"A car was stranded in high water near Amboy Road in the Bay Terrace section of Staten Island.","Showers and thunderstorms developed across the New York City metro area ahead of a cold front during the afternoon of August 7th. These storms developed in an environment with precipitable water values close to 2 inches. Multiple rounds of showers and storms exacerbated the flash flood threat, with many locations receiving 1-3 inches of rain, much of which fell in only a few hours. A CoCoRaHS observer on Staten Island reported 2.26 inches of rain with this event.",293
844953,QUEENS CO.,CORONA,08/08/2019,1855,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,140570,C,81,OKX,0,0,Trained Spotter, , , ,1.19,S,1.19,S,CORONA,08/08/2019,1855,40.7328,-73.8709,40.7328,-73.8709,"Outflow winds from a thunderstorm resulted in a downed tree at Hoffman Drive and Woodhaven Boulevard.","An approaching cold front triggered severe thunderstorms across Southeastern New York.",294
848848,KINGS CO.,BROOKLYN,08/21/2019,1650,Thunderstorm Wind,61.00, ,0,0,4000,0,NY,EST-5,EG,141350,C,47,OKX,0,0,Social Media, , , ,1.39,W,1.39,W,BROOKLYN,08/21/2019,1650,40.6532,-73.9561,40.6532,-73.9561,"A large tree down on power lines on Bedford Avenue.","A warm, humid, and unstable air mass behind a warm front, combined with an upper level disturbance triggered severe thunderstorms across Southeastern New York.",295
848856,NEW YORK CO.,NEW YORK,08/22/2019,1939,Thunderstorm Wind,50.00, ,0,0,0,0,NY,EST-5,MG,141356,C,61,OKX,0,0,Mesonet, , , ,0.87,SW,0.87,SW,NEW YORK,08/22/2019,1939,40.72,-74.01,40.72,-74.01,"A thunderstorm wind gust of 58 mph was reported at Battery Park.","A cold front triggered severe thunderstorms across Southeastern New York.",296
855516,RICHMOND CO.,CASTLETON CORNERS,09/02/2019,1346,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,142526,C,85,OKX,0,0,Public, , , ,0.69,NNW,0.69,NNW,CASTLETON CORNERS,09/02/2019,1346,40.6286,-74.1368,40.6286,-74.1368,"Tree down on Decker Avenue. Time estimated.","A cold front in tandem with a mid level disturbance triggered severe thunderstorms, including a tornado in Manorville.",297
855637,KINGS CO.,CONEY IS,09/04/2019,1510,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,142543,C,47,OKX,0,0,Fire Department/Rescue, , , ,1.29,NNE,1.29,NNE,CONEY IS,09/04/2019,1510,40.5982,-73.9749,40.5982,-73.9749,"Large tree limb reported down on Van Sicklen Street south of Avenue T.","A pre-frontal trough in an unseasonably warm and humid air mass, in tandem with an upper level disturbance triggered severe thunderstorms.",298
855638,KINGS CO.,CONEY IS,09/04/2019,1515,Thunderstorm Wind,52.00, ,0,0,2000,0,NY,EST-5,EG,142543,C,47,OKX,0,0,Fire Department/Rescue, , , ,1.02,NE,1.02,NE,CONEY IS,09/04/2019,1515,40.5914,-73.9676,40.5914,-73.9676,"Large tree limbs reported down on Van Sicklen Street north of Avenue X.","A pre-frontal trough in an unseasonably warm and humid air mass, in tandem with an upper level disturbance triggered severe thunderstorms.",299
855639,KINGS CO.,CONEY IS,09/04/2019,1515,Thunderstorm Wind,52.00, ,0,0,6000,0,NY,EST-5,EG,142543,C,47,OKX,0,0,Social Media, , , ,1.14,NNE,1.14,NNE,CONEY IS,09/04/2019,1515,40.5951,-73.9711,40.5951,-73.9711,"Tree fell onto a car at Gravesend Neck Road and West Street.","A pre-frontal trough in an unseasonably warm and humid air mass, in tandem with an upper level disturbance triggered severe thunderstorms.",300
848560,SOUTHERN QUEENS (ZONE), ,10/01/2019,1500,Rip Current, , ,2,1,0,0,NY,EST-5, ,141275,Z,178,OKX,0,0,Newspaper, , , , , , , , ,10/01/2019,1600, , , , ,"An initial report of three missing teens came in at 3:32 p.m. on Tuesday. The boys were unaccounted for after wading into the water near Beach 96th Street and Shore Front Parkway in Queens around 3:30 p.m, police said. When rescue crews arrived, they found one of the teenagers, a 15-year-old boy, had been rescued by a good Samaritan, the police said. A witness said the rescuer was a surfer.||That boy told officers that his friends, one 15, the other 16, were still in the water. No lifeguards have been on duty there since the end of beach season in September.||The police, Fire Department divers and the Coast Guard began a rescue operation, with the latter sending crews from stations in Jones Beach and Sandy Hook. Police boats cruised slowly along the surf as the sun descended.  But by evening, the operation had shifted to recovery, with officers searching for swimmers presumed drowned.","Energetic swells from Hurricane Lorenzo resulted in high surf and dangerous rip current conditions on October 1st.",301
863986,SOUTHERN QUEENS (ZONE), ,10/16/2019,2100,Coastal Flood, , ,0,0,0,0,NY,EST-5, ,143937,Z,178,OKX,0,0,River/Stream Gage, , , , , , , , ,10/16/2019,2200, , , , ,"The moderate coastal flood threshold of 8.2 ft MLLW was touched at the USGS tidal gauge at Jamaica Bay at 2019-10-16 21:42 EST.","Strong southerly winds in advance of intensifying low pressure helped produce coastal flooding across the south shore back bays of New York City and Long Island, the forks of Long Island, and along Long Island Sound in Westchester County.",302
863987,KINGS (BROOKLYN) (ZONE), ,10/16/2019,2100,Coastal Flood, , ,0,0,0,0,NY,EST-5, ,143937,Z,75,OKX,0,0,River/Stream Gage, , , , , , , , ,10/16/2019,2200, , , , ,"The moderate coastal flood threshold of 8.2 ft MLLW was touched at the nearby USGS tidal gauge at Jamaica Bay at 2019-10-16 21:42 EST.","Strong southerly winds in advance of intensifying low pressure helped produce coastal flooding across the south shore back bays of New York City and Long Island, the forks of Long Island, and along Long Island Sound in Westchester County.",303
861837,RICHMOND (STATEN IS.) (ZONE), ,10/16/2019,2200,Strong Wind,48.00, ,0,0,50000,0,NY,EST-5,MG,143622,Z,74,OKX,0,0,Buoy, , , , , , , , ,10/17/2019,0, , , , ,"A nearby buoy 2 miles southeast of Elizabeth measured a 55 mph wind gust at 1042 pm.","Strong winds occurred behind a deep low pressure.",304
